%missing,AUC,Accuracy,F1-score,classifier,w_unlabelled
0.9,0.78167851066,0.7875,0.728434504792,clsdep_mlp,0.4
0.9,0.784255830247,0.79,0.732484076433,mlp,0.5
0.9,0.861525372836,0.86,0.863414634146,hardb_mlp,0.5
0.9,0.730282254029,0.7375,0.64406779661,clsdep_mlp,0.5
0.9,0.737713942548,0.745,0.65306122449,mlp,0.6
0.9,0.5,0.485,0.653198653199,hardb_mlp,0.6
0.9,0.75560504454,0.7625,0.682274247492,clsdep_mlp,0.6
0.9,0.717245520969,0.725,0.618055555556,mlp,0.7
0.9,0.82924632169,0.83,0.821052631579,hardb_mlp,0.7
0.9,0.670553498148,0.68,0.518796992481,clsdep_mlp,0.7
0.9,0.719672705435,0.7275,0.620209059233,mlp,0.8
0.9,0.852742468221,0.8525,0.849872773537,hardb_mlp,0.8
0.9,0.709513562206,0.7175,0.60350877193,clsdep_mlp,0.8
0.9,0.704358923031,0.7125,0.593639575972,mlp,0.9
0.9,0.778675808227,0.7725,0.807610993658,hardb_mlp,0.9
0.9,0.714668201381,0.7225,0.613240418118,clsdep_mlp,0.9
0.9,0.574892403163,0.5875,0.266666666667,mlp,1.0
0.9,0.766690021019,0.76,0.8,hardb_mlp,1.0
0.9,0.5,0.515,0.0,clsdep_mlp,1.0
0.7,0.852742468221,0.8525,0.849872773537,mlp,0.1
0.7,0.850315283755,0.85,0.847715736041,hardb_mlp,0.1
0.7,0.852742468221,0.8525,0.849872773537,clsdep_mlp,0.1
0.7,0.876563907517,0.8775,0.870026525199,mlp,0.2
0.7,0.768391552397,0.765,0.784403669725,hardb_mlp,0.2
0.7,0.849714743269,0.85,0.844559585492,clsdep_mlp,0.2
0.7,0.89082674407,0.8925,0.882833787466,mlp,0.3
0.7,0.5,0.485,0.653198653199,hardb_mlp,0.3
0.7,0.883995596036,0.885,0.877659574468,clsdep_mlp,0.3
0.7,0.890676608948,0.8925,0.882191780822,mlp,0.4
0.7,0.891727554799,0.8925,0.88654353562,hardb_mlp,0.4
0.7,0.863377039335,0.865,0.853260869565,clsdep_mlp,0.4
0.7,0.863076769092,0.865,0.851648351648,mlp,0.5
0.7,0.884145731158,0.885,0.878306878307,hardb_mlp,0.5
0.7,0.892653388049,0.895,0.882681564246,clsdep_mlp,0.5
0.7,0.85354318887,0.8575,0.830860534125,mlp,0.6
0.7,0.855169652687,0.855,0.852040816327,hardb_mlp,0.6
0.7,0.837453708338,0.84,0.820224719101,clsdep_mlp,0.6
0.7,0.845811230107,0.85,0.820359281437,mlp,0.7
0.7,0.857746972275,0.8575,0.854961832061,hardb_mlp,0.7
0.7,0.833224902412,0.8375,0.804804804805,clsdep_mlp,0.7
0.7,0.768341507357,0.775,0.701986754967,mlp,0.8
0.7,0.847437693925,0.8475,0.843187660668,hardb_mlp,0.8
0.7,0.813357021319,0.8175,0.782089552239,clsdep_mlp,0.8
0.7,0.768491642478,0.775,0.703947368421,mlp,0.9
0.7,0.854418977079,0.855,0.848167539267,hardb_mlp,0.9
0.7,0.781228105295,0.7875,0.723127035831,clsdep_mlp,0.9
0.7,0.755454909418,0.7625,0.680134680135,mlp,1.0
0.7,0.847437693925,0.8475,0.843187660668,hardb_mlp,1.0
0.7,0.734986487839,0.7425,0.646048109966,clsdep_mlp,1.0
