%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.7000000000000001,0.6960264237814032,0.705,0.5661764705882353,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8749124211790611,0.8775,0.8619718309859156,bw_mlp,0.5
0.8,0.8201131017916125,0.8175,0.8282352941176471,wu_mlp,0.5
0.8,0.8912771494344911,0.8925,0.8847184986595175,hb_mlp,0.5
0.8,0.5,0.515,0.0,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.81488339505555,0.82,0.7763975155279503,bw_mlp,0.5
0.9,0.6963517165448903,0.6925,0.7223476297968396,wu_mlp,0.5
0.9,0.8094284856370734,0.815,0.7658227848101266,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9501050945851267,0.95,0.9487179487179488,mlp,0.5
0.0,0.9520818736863178,0.9525,0.950391644908616,bw_mlp,0.5
0.0,0.9381193073766391,0.9375,0.9370277078085641,wu_mlp,0.5
0.0,0.9478280452407167,0.9475,0.9465648854961832,hb_mlp,0.5
0.0,0.9458512661395256,0.945,0.9450000000000001,eu_mlp,0.5
0.1,0.7621859673706337,0.76,0.7714285714285714,mlp,0.5
0.1,0.9545090581523371,0.955,0.9528795811518325,bw_mlp,0.5
0.1,0.9356921229106197,0.935,0.9346733668341709,wu_mlp,0.5
0.1,0.9504053648283456,0.95,0.949238578680203,hb_mlp,0.5
0.1,0.9356921229106197,0.935,0.9346733668341709,eu_mlp,0.5
0.2,0.9288859973976579,0.93,0.9251336898395722,mlp,0.5
0.2,0.9144730257231508,0.915,0.9109947643979057,bw_mlp,0.5
0.2,0.9379691722550296,0.9375,0.9367088607594938,wu_mlp,0.5
0.2,0.9325142628365529,0.9325,0.9305912596401028,hb_mlp,0.5
0.2,0.9305374837353618,0.93,0.9292929292929293,eu_mlp,0.5
0.30000000000000004,0.8559703733360025,0.86,0.8333333333333333,mlp,0.5
0.30000000000000004,0.9127965168651787,0.9125,0.910941475826972,bw_mlp,0.5
0.30000000000000004,0.9085426884195776,0.9075,0.9081885856079405,wu_mlp,0.5
0.30000000000000004,0.9382694424982485,0.9375,0.93734335839599,hb_mlp,0.5
0.30000000000000004,0.9425232709438495,0.9425,0.9408740359897172,eu_mlp,0.5
0.4,0.9181263136823141,0.92,0.9120879120879121,mlp,0.5
0.4,0.9366179561605444,0.9375,0.9336870026525198,bw_mlp,0.5
0.4,0.9209788809928937,0.92,0.9203980099502488,wu_mlp,0.5
0.4,0.9501050945851267,0.95,0.9487179487179488,hb_mlp,0.5
0.4,0.94465018516665,0.945,0.9427083333333334,eu_mlp,0.5
0.5,0.7011810629566609,0.71,0.5766423357664233,mlp,0.5
0.5,0.9076669002101893,0.91,0.8994413407821229,bw_mlp,0.5
0.5,0.9373686317685918,0.9375,0.9354005167958656,wu_mlp,0.5
0.5,0.9323641277149435,0.9325,0.9302325581395349,hb_mlp,0.5
0.5,0.941021919727755,0.9425,0.937669376693767,eu_mlp,0.5
0.6000000000000001,0.5774697227504754,0.59,0.2743362831858407,mlp,0.5
0.6000000000000001,0.9052397157441698,0.9075,0.8969359331476323,bw_mlp,0.5
0.6000000000000001,0.8915523971574416,0.89,0.8926829268292683,wu_mlp,0.5
0.6000000000000001,0.9276598939045141,0.9275,0.9258312020460359,hb_mlp,0.5
0.6000000000000001,0.902362125913322,0.905,0.8926553672316384,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.7153438094284856,0.715,0.712121212121212,bw_mlp,0.5
0.7000000000000001,0.9117205484936444,0.91,0.912621359223301,wu_mlp,0.5
0.7000000000000001,0.8656040436392753,0.8625,0.8723897911832947,hb_mlp,0.5
0.7000000000000001,0.662521269142228,0.6725,0.4942084942084942,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8297217495746172,0.8325,0.8101983002832862,bw_mlp,0.5
0.8,0.8342258032229005,0.8325,0.8377723970944311,wu_mlp,0.5
0.8,0.8336252627364629,0.8325,0.8345679012345679,hb_mlp,0.5
0.8,0.5,0.515,0.0,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7810779701731558,0.7875,0.7213114754098362,bw_mlp,0.5
0.9,0.8456610949854869,0.85,0.8192771084337348,wu_mlp,0.5
0.9,0.7683415073566209,0.775,0.7019867549668873,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9525322790511461,0.9525,0.9511568123393317,mlp,0.5
0.0,0.9525322790511461,0.9525,0.9511568123393317,bw_mlp,0.5
0.0,0.9403963567210492,0.94,0.9390862944162438,wu_mlp,0.5
0.0,0.9502552297067363,0.95,0.9489795918367346,hb_mlp,0.5
0.0,0.9429736763086779,0.9425,0.9417721518987341,eu_mlp,0.5
0.1,0.9053898508657793,0.9075,0.8975069252077563,mlp,0.5
0.1,0.9196276648984086,0.92,0.9166666666666665,bw_mlp,0.5
0.1,0.9526824141727556,0.9525,0.9514066496163682,wu_mlp,0.5
0.1,0.9454008607746973,0.945,0.9441624365482233,hb_mlp,0.5
0.1,0.9455509958963068,0.945,0.9444444444444444,eu_mlp,0.5
0.2,0.9068912020818737,0.9075,0.9028871391076114,mlp,0.5
0.2,0.9269092182964668,0.9275,0.9238845144356954,bw_mlp,0.5
